SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Formation,Member,MemberID,Source,FormationID,Polarity
54.19,1.8,14.19,0.2,5.02,8.83,3.06,1.25,0.311,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.56,1.817,14.33,0.202,5.06,8.88,2.97,1.12,0.288,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.1,1.786,14.34,0.205,5.12,8.98,3.05,1.16,0.293,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.68,1.812,14.36,0.185,4.49,8.48,3.1,1.32,0.321,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.61,1.833,14.4,0.185,4.83,9.06,3.07,0.94,0.291,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.39,1.764,14.4,0.194,4.65,8.82,2.96,1.28,0.32,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.22,1.824,14.54,0.191,5.04,9.12,3.08,0.96,0.294,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.34,1.774,14.73,0.194,4.9,8.81,2.82,1.21,0.366,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.47,1.809,14.46,0.203,5.15,9.05,3.16,1.08,0.28,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.73,1.877,15.06,0.194,4.86,8.96,2.74,0.71,0.277,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.73,1.89,15.07,0.205,5.19,9.21,2.67,0.75,0.284,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
51.04,1.917,15.46,0.269,5.28,9.29,2.77,0.32,0.274,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.28,1.826,14.71,0.191,4.26,8.88,3.1,1.41,0.331,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.64,2.051,14.33,0.221,4.39,9.0,3.02,0.97,0.348,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.87,1.847,14.48,0.186,5.0,8.67,3.17,1.06,0.291,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.33,1.939,14.24,0.204,4.17,7.89,2.91,1.7,0.37,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.29,1.864,14.73,0.184,4.9,8.96,2.66,0.79,0.289,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.01,1.907,13.84,0.204,4.79,8.52,3.15,1.0,0.315,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.44,1.908,14.08,0.206,5.04,8.71,3.05,1.06,0.298,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.02,1.827,14.22,0.201,5.04,8.97,2.88,1.28,0.298,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.99,1.793,14.33,0.204,4.72,8.81,3.0,1.11,0.326,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.47,1.861,14.37,0.203,4.95,9.02,2.77,1.04,0.317,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.0,1.863,14.51,0.193,4.96,8.94,3.03,0.93,0.295,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.65,1.883,14.7,0.202,4.59,8.76,2.64,1.46,0.366,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.67,1.888,15.02,0.205,5.16,9.19,2.67,0.74,0.283,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.21,1.858,13.85,0.2,4.78,8.48,3.1,1.17,0.358,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.68,1.92,13.9,0.208,4.67,8.66,3.15,1.24,0.324,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.11,1.821,13.93,0.206,4.74,8.53,3.05,1.17,0.359,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.07,1.91,13.97,0.209,4.69,8.62,3.22,1.13,0.379,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.12,1.899,13.98,0.211,4.77,8.69,2.98,1.27,0.376,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.96,1.935,14.05,0.199,4.85,8.51,3.07,1.32,0.323,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.61,1.91,14.91,0.207,5.0,8.96,2.82,0.77,0.279,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.61,1.845,14.2,0.214,4.93,9.01,2.83,1.17,0.297,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.03,1.647,14.38,0.184,4.83,8.27,3.09,1.2,0.281,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.94,1.909,14.1,0.21,4.81,8.7,2.9,1.24,0.378,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.71,1.766,14.25,0.195,4.47,8.35,3.04,1.21,0.344,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.81,1.796,14.27,0.195,4.67,8.61,2.96,1.04,0.335,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.84,1.762,14.38,0.19,4.71,8.38,2.96,1.06,0.298,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.85,1.976,13.96,0.22,4.87,8.67,2.94,1.21,0.329,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.53,1.98,14.15,0.215,4.72,8.83,3.2,0.79,0.323,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.55,1.799,14.25,0.189,4.77,8.41,3.26,1.07,0.297,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.18,2.011,14.31,0.209,4.89,8.97,2.79,1.07,0.34,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.76,1.686,14.33,0.183,4.83,8.31,3.33,1.21,0.279,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.72,1.93,14.73,0.208,4.69,9.12,2.94,0.76,0.301,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.7,1.804,14.07,0.193,4.53,8.35,3.17,1.21,0.35,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.4,1.801,14.14,0.2,4.8,8.48,3.0,1.3,0.329,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.26,1.901,14.41,0.202,4.58,8.85,2.86,1.17,0.375,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.01,1.836,14.38,0.202,4.69,8.71,2.63,1.17,0.353,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.4,1.943,13.77,0.204,4.51,8.33,3.25,1.0,0.303,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.09,1.84,13.75,0.2,4.97,8.75,2.93,0.9,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.5,1.69,13.98,0.19,4.6,8.26,2.79,1.28,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.5,1.69,13.98,0.19,4.6,8.26,2.79,1.28,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.06,1.8,13.84,0.2,4.89,8.82,2.86,1.06,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.06,1.8,13.84,0.2,4.89,8.82,2.86,1.06,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
55.13,1.73,14.03,0.16,4.45,7.92,3.07,1.38,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
55.13,1.73,14.03,0.16,4.45,7.92,3.07,1.38,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.12,1.88,14.36,0.2,5.04,8.88,2.75,0.44,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.12,1.88,14.36,0.2,5.04,8.88,2.75,0.44,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.53,1.72,13.99,0.19,4.48,8.32,2.9,1.29,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.53,1.72,13.99,0.19,4.48,8.32,2.9,1.29,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.22,1.864,13.84,0.21,5.05,8.43,2.89,0.98,0.266,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.37,1.72,14.0,0.18,4.58,8.0,2.85,1.21,0.39,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.2,1.85,13.82,0.21,4.75,8.44,2.72,0.77,0.25,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.2,1.85,13.82,0.21,4.75,8.44,2.72,0.77,0.25,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.93,1.882,13.84,0.19,5.24,8.74,2.88,1.0,0.265,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.99,1.94,13.52,0.21,4.56,8.35,2.87,1.05,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.99,1.94,13.52,0.21,4.56,8.35,2.87,1.05,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.69,1.78,13.72,0.24,4.52,8.26,2.9,1.16,0.33,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.09,1.84,13.75,0.2,4.97,8.75,2.93,0.9,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.91,1.81,13.64,0.21,4.88,8.9,2.8,1.1,0.29,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.91,1.81,13.64,0.21,4.88,8.9,2.8,1.1,0.29,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.71,1.77,13.87,0.2,4.71,8.38,2.96,1.23,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.1,1.765,14.08,0.206,4.98,8.95,2.95,1.14,0.291,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.65,1.762,14.26,0.196,5.02,8.86,2.84,1.08,0.281,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.46,1.804,15.27,0.17,4.74,9.18,2.84,0.77,0.271,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.13,1.769,14.23,0.201,5.01,8.87,3.02,1.05,0.284,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.15,1.766,14.31,0.207,4.9,8.8,2.87,1.02,0.298,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.45,1.78,14.34,0.194,4.9,8.93,2.92,1.12,0.283,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.21,1.752,14.41,0.213,5.12,9.19,2.77,1.21,0.274,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.46,1.768,14.46,0.215,5.02,8.88,2.91,1.13,0.282,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.4,1.785,14.53,0.181,4.73,8.65,2.7,1.0,0.287,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
53.69,1.78,13.72,0.24,4.52,8.26,2.9,1.16,0.33,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.58,1.824,14.46,0.191,4.9,9.05,2.8,1.06,0.276,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.49,1.788,14.5,0.179,4.23,8.52,2.97,1.16,0.313,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
55.06,1.804,14.43,0.203,4.81,8.89,2.86,1.34,0.315,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
52.69,1.82,13.76,0.21,5.13,9.1,2.81,0.83,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.69,1.82,13.76,0.21,5.13,9.1,2.81,0.83,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.37,1.81,13.69,0.2,4.71,8.74,2.83,1.12,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.37,1.81,13.69,0.2,4.71,8.74,2.83,1.12,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.97,1.85,13.82,0.21,4.83,8.81,2.88,0.95,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.97,1.85,13.82,0.21,4.83,8.81,2.88,0.95,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.71,1.77,13.87,0.2,4.71,8.38,2.96,1.23,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.31,1.787,14.57,0.178,4.61,9.06,2.95,0.91,0.294,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.58,1.758,14.41,0.204,4.99,8.86,3.03,1.06,0.283,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
52.6583,1.8359,13.9041,0.1838,4.9267,8.6884,2.7338,1.0756,0.2834,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.24,1.96,13.54,0.21,4.49,8.37,2.9,1.02,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
48.3,1.85,13.81,0.19,3.39,8.07,2.38,0.46,0.23,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.8,1.79,13.88,0.21,4.96,8.78,2.8,0.89,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2496,1.8028,13.9761,0.1966,4.9706,8.7489,2.8711,1.1043,0.2904,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.07,1.87,13.19,0.2,4.58,8.43,2.76,0.97,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.83,1.8,13.87,0.24,4.91,8.8,2.59,0.74,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.6,1.73,14.22,0.18,4.86,8.4,2.99,1.06,0.32,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9108,1.8624,13.8218,0.203,4.9481,8.6245,3.0344,1.0214,0.2963,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9466,1.9258,13.7775,0.2061,4.8599,8.616,2.9458,1.0063,0.307,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.66,1.8,13.44,0.21,4.93,8.68,2.76,0.9,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.5,1.9,13.54,0.21,4.78,8.35,2.99,1.12,0.34,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.22,1.88,13.58,0.21,4.65,8.38,2.83,1.01,0.36,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.82,1.9,13.08,0.22,4.61,8.49,2.68,0.92,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.17,1.79,13.5,0.2,4.32,8.7,2.53,1.01,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.17,1.79,13.5,0.2,4.32,8.7,2.53,1.01,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.3624,1.727,14.1011,0.2097,4.5037,8.2811,2.8182,1.4202,0.3126,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.581,1.9161,13.6519,0.207,4.7966,8.5284,2.897,1.0454,0.3153,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.01,1.91,13.7,0.19,4.09,8.67,2.56,0.75,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.01,1.91,13.7,0.19,4.09,8.67,2.56,0.75,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.4044,1.7047,14.2762,0.2051,4.7516,8.3824,2.6935,1.2351,0.307,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
48.3,1.85,13.81,0.19,3.39,8.07,2.38,0.46,0.23,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.21,1.88,13.26,0.21,4.78,8.58,2.74,0.93,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.8991,1.7678,14.0856,0.1911,4.5385,8.3572,2.9109,1.2684,0.3202,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.4763,1.9157,13.7301,0.2022,4.6385,8.5181,2.8438,1.2215,0.2868,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.89,1.74,13.95,0.19,4.62,8.34,2.91,1.22,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.89,1.74,13.95,0.19,4.62,8.34,2.91,1.22,0.3,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.5199,1.8203,13.7702,0.1831,4.8664,8.6523,2.6997,1.0501,0.2834,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.23,1.881,14.15,0.203,5.15,8.98,2.8,0.89,0.271,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.24,2.012,13.85,0.21,4.79,8.46,2.9,1.08,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.9,1.87,13.32,0.2,4.93,8.71,2.65,0.86,0.27,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.86,1.909,14.1,0.217,4.65,8.81,2.88,1.05,0.279,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.78,1.92,14.17,0.2,4.91,8.57,2.97,0.98,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.78,1.92,14.17,0.2,4.91,8.57,2.97,0.98,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.24,1.96,13.54,0.21,4.49,8.37,2.9,1.02,0.31,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2311,1.9357,13.9128,0.2023,4.5477,8.5164,2.8329,1.1551,0.2835,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.12,1.78,13.46,0.2,4.88,8.63,2.63,0.97,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.7,1.82,13.54,0.22,5.02,8.81,2.64,0.85,0.25,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9128,1.8879,13.7485,0.2123,4.7329,8.6144,2.782,1.0271,0.2788,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.09,1.75,13.88,0.2,4.61,8.58,2.96,1.28,0.33,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.09,1.75,13.88,0.2,4.61,8.58,2.96,1.28,0.33,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.76,1.66,14.27,0.18,4.83,8.43,2.77,1.29,0.34,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.43,1.78,13.62,0.2,4.92,8.73,2.63,0.85,0.26,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.59,1.777,14.38,0.198,4.73,8.6,2.82,1.34,0.314,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.47,1.98,13.88,0.22,4.85,8.91,2.78,0.68,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2538,1.9299,13.7877,0.1986,4.6466,8.5144,2.8896,1.0992,0.28,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.7921,1.724,14.0883,0.1919,4.7928,8.5166,2.9355,1.2734,0.3164,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.44,1.761,14.36,0.198,4.79,9.06,2.79,1.11,0.285,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.29,1.747,14.82,0.185,4.95,9.15,2.74,1.02,0.263,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
53.28,1.87,14.72,0.2,4.86,9.08,2.77,0.82,0.29,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.61,1.91,14.91,0.21,5.0,8.96,2.82,0.77,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.13,1.92,14.93,0.18,4.82,8.96,2.7,0.75,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.9,1.82,14.06,0.21,4.96,8.75,2.99,1.22,0.31,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.03,1.89,14.78,0.21,5.05,9.08,2.77,0.84,0.29,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.37,1.9,14.69,0.19,4.87,9.06,2.85,0.94,0.31,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.77,1.98,14.75,0.21,4.98,9.04,2.64,0.75,0.31,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.17,1.96,15.56,0.19,4.67,8.23,2.58,0.77,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.43,2.29,14.36,0.21,5.01,9.09,2.74,0.97,0.43,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.02,1.97,15.05,0.2,5.17,8.89,2.63,0.72,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.24,2.09,15.36,0.21,4.83,8.44,2.52,0.61,0.33,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.33,2.29,14.55,0.19,3.7,7.82,2.79,1.01,0.39,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.05,2.37,15.41,0.2,4.69,8.56,2.52,0.74,0.45,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.72,2.06,16.31,0.23,4.34,7.74,2.45,0.83,0.36,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.52,1.94,13.72,0.21,4.67,8.51,2.97,1.27,0.3,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
52.74,1.91,13.6,0.21,4.66,8.49,2.88,1.08,0.28,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.34,1.92,13.83,0.21,4.75,8.55,2.93,1.13,0.28,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
52.99,1.976,13.8,0.211,4.72,8.59,2.84,1.15,0.33,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.08,1.98,13.93,0.31,4.45,8.78,2.92,1.29,0.33,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.71,1.86,14.61,0.2,4.85,9.02,2.76,0.97,0.32,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.18,2.01,14.31,0.21,4.89,8.97,2.79,1.07,0.34,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.92,1.83,14.13,0.23,4.93,8.74,3.05,1.16,0.32,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.59,1.85,14.52,0.2,4.94,9.01,2.91,1.08,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.92,1.8,14.42,0.22,5.06,9.24,2.83,1.09,0.27,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.88,1.82,14.45,0.2,5.1,9.07,2.86,0.98,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.24,1.81,14.35,0.2,5.24,9.16,2.89,0.98,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.54,1.83,14.2,0.21,5.19,8.87,2.96,1.12,0.29,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.51,1.83,14.26,0.23,5.11,8.95,2.91,1.01,0.29,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.48,1.81,14.32,0.19,4.86,9.08,2.78,1.0,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.87,1.82,14.43,0.19,5.16,8.94,2.67,0.9,0.27,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.65,1.86,14.43,0.2,4.96,9.06,2.77,1.04,0.32,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.63,1.87,14.47,0.19,4.96,8.99,2.76,1.01,0.29,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.54,1.88,13.94,0.21,5.0,8.75,2.83,1.29,0.29,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.47,1.82,14.49,0.21,5.05,9.14,2.81,1.05,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.75,1.83,14.23,0.21,5.16,8.91,3.02,1.12,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.73,1.88,15.06,0.19,4.86,8.96,2.74,0.71,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.73,1.89,15.07,0.21,5.19,9.22,2.67,0.75,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
54.02,1.83,14.22,0.2,5.04,8.97,2.88,1.28,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.47,1.86,14.37,0.2,4.95,9.02,2.77,1.04,0.32,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.67,1.89,15.02,0.21,5.16,9.19,2.67,0.74,0.28,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.61,1.84,14.2,0.21,4.93,9.01,2.83,1.17,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.72,1.82,14.05,0.22,5.0,8.77,3.02,1.13,0.31,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
54.41,1.83,14.21,0.26,4.8,8.37,3.03,1.1,0.31,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.7,1.82,14.11,0.25,5.05,8.9,2.94,1.14,0.3,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.91,1.721,14.04,0.193,4.89,8.86,2.87,1.29,0.313,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
53.72,1.94,13.95,0.22,4.78,8.62,2.84,1.26,0.32,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.23,1.95,13.75,0.21,4.8,8.56,2.99,1.14,0.33,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
52.96,2.05,14.05,0.29,3.84,9.28,2.94,1.22,0.34,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
56.6,2.15,15.49,0.19,3.83,8.72,3.26,1.36,0.35,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
54.23,1.71,14.42,0.187,5.13,8.78,2.93,1.04,0.256,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
53.84,1.69,14.18,0.201,5.04,8.89,2.85,0.9,0.251,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.24,1.732,14.33,0.193,4.92,8.8,2.91,1.05,0.264,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
53.98,1.709,14.56,0.208,5.26,9.17,2.94,0.97,0.268,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.04,1.745,14.27,0.199,5.02,8.94,2.79,1.02,0.267,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.1,1.733,14.31,0.187,5.07,8.8,2.97,1.06,0.264,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.13,1.717,14.32,0.194,5.13,8.88,2.93,1.05,0.26,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
54.21,1.728,14.42,0.19,5.05,9.05,2.82,1.02,0.265,GrandeRonde,SentinelBluffs,30,Hooper,3.0,1.0
